name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bristol,2021-08-02,17.8,11.3,14.2,17.8,11.3,14.2,12.3,88.7,2.28,100,29.17,rain,0,0,18.7,14.2,52,1014.2,82.1,10.6,90.2,7.8,4,,2021-08-02T05:36:00,2021-08-02T20:56:18,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-03,19.1,11.6,14.6,19.1,11.6,14.6,11.2,81.3,0.26,100,8.33,rain,0,0,17.6,11,347.5,1013.2,70.8,10.9,233.2,20.2,8,,2021-08-03T05:37:31,2021-08-03T20:54:37,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-04,20.3,12.6,16.4,20.3,12.6,16.4,11.5,73.9,0,0,0,,0,0,19.1,14.3,264.1,1012.6,70.8,12.5,208.5,18.2,6,,2021-08-04T05:39:02,2021-08-04T20:52:54,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-05,16.9,12.9,14.9,16.9,12.9,14.9,13.6,92,3.31,100,33.33,rain,0,0,45.4,33.6,162.8,1002.9,85.8,10.8,60.5,5.3,2,,2021-08-05T05:40:34,2021-08-05T20:51:09,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-06,18.2,13.1,15.7,18.2,13.1,15.7,12.9,84,5.4,100,37.5,rain,0,0,56.5,38.1,237.5,998,84.5,11.6,186.9,16.1,7,,2021-08-06T05:42:06,2021-08-06T20:49:23,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-07,16.3,12,14.4,16.3,12,14.4,12.4,87.9,2.15,100,25,rain,0,0,55.4,34,227.9,997.2,81.7,12,163.6,14.1,5,,2021-08-07T05:43:39,2021-08-07T20:47:36,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-08-08,17,13,14.5,17,13,14.5,11.9,84.7,5.55,100,50,rain,0,0,48.7,33.9,242.7,1005.3,85.6,11.4,142,12.3,7,,2021-08-08T05:45:12,2021-08-08T20:45:47,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-09,18.1,13,15.1,18.1,13,15.1,12.7,86.2,4.96,100,45.83,rain,0,0,35.3,25.6,234,1011.1,74.1,11.5,196.8,16.8,6,,2021-08-09T05:46:45,2021-08-09T20:43:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-10,20.1,12,15.6,20.1,12,15.6,12.6,83.2,1.16,100,8.33,rain,0,0,28.1,22.7,245,1015.6,59,11.8,287.3,24.9,8,,2021-08-10T05:48:19,2021-08-10T20:42:04,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-11,20.1,11.9,15.9,20.1,11.9,15.9,13.2,84.5,0.21,100,4.17,rain,0,0,37.1,22.1,195,1017.7,77.2,11.4,167.9,14.6,5,,2021-08-11T05:49:53,2021-08-11T20:40:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-08-12,19,12.3,15.4,19,12.3,15.4,13.6,89.1,1.75,100,25,rain,0,0,34.7,19.8,228.4,1017.7,77,10.4,173.2,14.8,6,,2021-08-12T05:51:27,2021-08-12T20:38:16,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03746099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-08-13,19.1,13,15.7,19.1,13,15.7,13.4,86.6,0.38,100,12.5,rain,0,0,31.6,21.6,234.1,1020.7,75.1,11.1,133.4,11.6,6,,2021-08-13T05:53:01,2021-08-13T20:36:20,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-14,22,14.9,17.5,22,14.9,17.5,14.6,83.3,0.24,100,8.33,rain,0,0,34.9,17.5,209.5,1019.5,61.6,11.1,199.8,17.2,9,,2021-08-14T05:54:36,2021-08-14T20:34:23,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03853099999,03743099999,03746099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-08-15,19,14.2,16,19,14.2,16,14,87.9,0.82,100,12.5,rain,0,0,,18,229.7,1013.8,84.4,10.8,133.8,11.4,4,,2021-08-15T05:56:11,2021-08-15T20:32:25,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03746099999,03716099999,03724399999,03644099999,D9855,EGGD"
bristol,2021-08-16,17.1,12,14.6,17.1,12,14.6,10.6,77.9,0.5,100,8.33,rain,0,0,46.4,25.8,289.1,1018.7,75.9,11.2,164.3,14.3,7,,2021-08-16T05:57:46,2021-08-16T20:30:25,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,C2888,EGGD"
bristol,2021-08-17,18,13,15.4,18,13,15.4,12.6,83.5,0,0,0,,0,0,50,35.6,268.1,1021.3,73.5,11.5,127.5,11.1,7,,2021-08-17T05:59:21,2021-08-17T20:28:24,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D1143,D9855,03740099999,EGGD"
bristol,2021-08-18,17.2,13.1,15.3,17.2,13.1,15.3,13.2,87.2,0.13,100,8.33,rain,0,0,34.6,29.3,261.2,1018.4,90.7,12.1,166.8,14.4,7,,2021-08-18T06:00:56,2021-08-18T20:26:22,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-08-19,18.4,12.1,15,18.4,12.1,15,12.4,84.8,3.41,100,12.5,rain,0,0,21.2,20.9,248.9,1014.5,94.3,12.3,133,11.5,4,,2021-08-19T06:02:31,2021-08-19T20:24:20,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-08-20,19.9,14.1,16.5,19.9,14.1,16.5,14.8,90.3,0.47,100,8.33,rain,0,0,19.8,13.5,205.9,1015.6,95.9,12.6,91.9,7.9,5,,2021-08-20T06:04:06,2021-08-20T20:22:16,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-08-21,19.8,15.1,16.4,19.8,15.1,16.4,15.1,92.5,13.7,100,41.67,rain,0,0,19.8,19.8,159,1014.8,87.6,11.3,76.9,6.6,5,,2021-08-21T06:05:42,2021-08-21T20:20:11,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-22,20,14,16.4,20,14,16.4,14.1,86.8,2.21,100,12.5,rain,0,0,27,23.8,270.8,1020.1,59.9,13,237.7,20.4,8,,2021-08-22T06:07:17,2021-08-22T20:18:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-08-23,18.5,13,15.8,18.5,13,15.8,13,83.8,0,0,0,,0,0,25.6,16.5,25.8,1028.1,63.1,11.8,109,9.4,3,,2021-08-23T06:08:52,2021-08-23T20:15:58,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-08-24,21.1,12.1,15.9,21.1,12.1,15.9,11.5,76.6,0,0,0,,0,0,34.3,26.6,52.1,1029.7,49.5,12.5,248.4,21.4,8,,2021-08-24T06:10:28,2021-08-24T20:13:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-25,19,13,15.5,19,13,15.5,12,80.4,0.06,100,4.17,rain,0,0,32.4,20.6,39.6,1026.2,69.5,13,182.9,15.8,8,,2021-08-25T06:12:03,2021-08-25T20:11:43,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-26,20.8,13.1,16.3,20.8,13.1,16.3,11.9,77,0,0,0,,0,0,29.9,18.4,23.2,1022.8,57.2,10.8,200.9,17.2,8,,2021-08-26T06:13:39,2021-08-26T20:09:33,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-27,16.1,9.9,13.3,16.1,8.4,13.1,9.2,76.6,0,0,0,,0,0,24.1,17.5,27,1024.3,65.1,12.9,112.3,9.8,3,,2021-08-27T06:15:14,2021-08-27T20:07:24,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-28,19.1,10.7,14.7,19.1,10.7,14.7,10.5,77.5,0,0,0,,0,0,28.4,16.6,28.7,1026.7,64,11.8,168.9,14.6,6,,2021-08-28T06:16:50,2021-08-28T20:05:13,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-29,18,11.4,14.8,18,11.4,14.8,10.3,75.1,0,0,0,,0,0,31.6,22.1,30.9,1026,62,11.8,132,11.5,4,,2021-08-29T06:18:25,2021-08-29T20:03:02,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-30,16.1,13,14.1,16.1,13,14.1,10.5,79,0,0,0,,0,0,30.6,21.5,39.1,1026.8,99.3,12.9,64,5.4,3,,2021-08-30T06:20:00,2021-08-30T20:00:50,0.76,Overcast,Cloudy skies throughout the day.,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-31,15.3,12.2,13.9,15.3,12.2,13.9,11.4,84.9,0,0,0,,0,0,27.7,20.4,39.1,1029.8,99,13.2,83.6,7.1,3,,2021-08-31T06:21:36,2021-08-31T19:58:37,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-01,16.1,12.2,14.3,16.1,12.2,14.3,10.7,78.9,0,0,0,,0,0,32.8,21.6,41.4,1031.2,99.2,12.3,74.6,6.4,4,,2021-09-01T06:23:11,2021-09-01T19:56:24,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-02,17,13.1,14.7,17,13.1,14.7,10.8,77.4,0,0,0,,0,0,40.7,28.1,46.2,1028,97.9,11.4,103.1,8.8,3,,2021-09-02T06:24:46,2021-09-02T19:54:10,0.9,Overcast,Cloudy skies throughout the day.,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-03,20.1,13.5,16.2,20.1,13.5,16.2,11.2,73.2,0,0,0,,0,0,29.2,17.5,56.9,1021.7,80.9,11,153.7,13.2,5,,2021-09-03T06:26:22,2021-09-03T19:51:56,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-04,20.8,12.8,16.1,20.8,12.8,16.1,12.2,79.4,0,0,0,,0,0,27.7,20.9,69.2,1018.4,50.8,10.2,206.6,17.8,7,,2021-09-04T06:27:57,2021-09-04T19:49:42,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-05,22.5,12.2,16.7,22.5,12.2,16.7,14.7,88.7,0,0,0,,0,0,20.5,15.3,79.7,1020.2,44.4,5.9,142.4,12.4,6,,2021-09-05T06:29:32,2021-09-05T19:47:27,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-06,26.1,14.8,20.6,26.1,14.8,20.6,16.5,79.1,0,0,0,,0,0,14.4,8.4,59.1,1023,11.5,7.7,192.4,16.8,6,,2021-09-06T06:31:08,2021-09-06T19:45:11,1,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-09-07,28.1,14.9,21.5,28.3,14.9,21.5,14.5,67,0,0,0,,0,0,29.9,20.3,102.6,1020.1,1.3,11.1,208.9,18,7,,2021-09-07T06:32:43,2021-09-07T19:42:55,0,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-08,24.3,15.3,19.9,24.3,15.3,19.9,14.4,71.5,0.4,100,12.5,rain,0,0,34.6,23.6,113.7,1011.9,34.8,11.4,149.8,13.2,6,,2021-09-08T06:34:18,2021-09-08T19:40:39,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-09-09,19.1,15.9,17.4,19.1,15.9,17.4,16.6,95.1,4.31,100,33.33,rain,0,0,37.4,15.1,169.6,1007.4,87.6,8.7,73.6,6.4,3,,2021-09-09T06:35:54,2021-09-09T19:38:22,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-10,18.2,16.1,16.8,18.2,16.1,16.8,15.9,94.9,1.33,100,20.83,rain,0,0,29.9,25.4,238.4,1010.3,94.2,9.9,100.4,8.6,4,,2021-09-10T06:37:29,2021-09-10T19:36:05,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-09-11,18.2,13,15.9,18.2,13,15.9,13,83.5,0,0,0,,0,0,33.1,27.6,253.9,1017,78.5,13,162.1,13.9,7,,2021-09-11T06:39:04,2021-09-11T19:33:48,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-12,18.2,10.8,15,18.2,10.8,15,11.5,80.1,0,0,0,,0,0,13.7,11.2,309.6,1019,57.7,13.2,136.4,11.7,5,,2021-09-12T06:40:40,2021-09-12T19:31:31,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-13,19,13.2,15.7,19,13.2,15.7,13,84.3,0.19,100,4.17,rain,0,0,29.2,17.8,95.3,1016.7,79.1,10.4,81.2,7,3,,2021-09-13T06:42:15,2021-09-13T19:29:13,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-09-14,16.2,13.2,14.5,16.2,13.2,14.5,13.8,96.1,6.51,100,37.5,rain,0,0,22.7,18.7,31.1,1012.4,87.6,7.3,50.5,4.4,2,,2021-09-14T06:43:51,2021-09-14T19:26:55,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-09-15,19.2,12,15.4,19.2,12,15.4,13.1,86.9,0,0,0,,0,0,23.8,16.4,299.7,1015,61.7,7.6,177.7,15.4,7,,2021-09-15T06:45:26,2021-09-15T19:24:37,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-09-16,20,12.9,15.7,20,12.9,15.7,13.1,85.4,0,0,0,,0,0,18.4,15.7,252.2,1017.5,54.7,10,163.4,14.2,6,,2021-09-16T06:47:02,2021-09-16T19:22:19,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-17,19.9,12.8,15.5,19.9,12.8,15.5,12.7,84.1,0.1,100,4.17,rain,0,0,29.5,21.9,170.7,1013.7,54.6,12.1,140.5,12,5,,2021-09-17T06:48:37,2021-09-17T19:20:01,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03853099999,03743099999,03746099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-09-18,20.3,12.3,16.1,20.3,12.3,16.1,13.8,86.9,0.71,100,8.33,rain,0,0,27.7,12.9,131.9,1013.2,65.8,10,129.3,11.2,6,,2021-09-18T06:50:13,2021-09-18T19:17:43,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-19,18,12.1,14.8,18,12.1,14.8,11.7,82.3,1.94,100,29.17,rain,0,0,29.5,23.4,276,1015.2,73,12.8,102.4,8.8,4,,2021-09-19T06:51:49,2021-09-19T19:15:24,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-09-20,19.1,8.9,13.9,19.1,7.5,13.7,9.7,77.6,0,0,0,,0,0,27.7,16.7,330.8,1024,13.7,13.2,185.1,16,6,,2021-09-20T06:53:25,2021-09-20T19:13:06,0.5,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-09-21,19,10.4,14.3,19,10.4,14.3,10.7,80,0.05,100,4.17,rain,0,0,13,12.4,307.5,1030.6,25.4,12.4,155.2,13.4,5,,2021-09-21T06:55:01,2021-09-21T19:10:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-09-22,18.9,11.5,14.4,18.9,11.5,14.4,11.9,85.6,0.06,100,4.17,rain,0,0,24.1,18.5,262.7,1028,61,11.4,126.3,10.8,5,,2021-09-22T06:56:37,2021-09-22T19:08:29,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-09-23,19.1,13,15.5,19.1,13,15.5,13.5,87.9,0.16,100,4.17,rain,0,0,35.2,27.6,255.2,1021.2,74.5,13.5,119.8,10.5,6,,2021-09-23T06:58:13,2021-09-23T19:06:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-09-24,18.6,11.6,15.3,18.6,11.6,15.3,13.9,92,0.03,100,4.17,rain,0,0,27.7,22.5,255,1016.9,71.9,11.1,151.7,13.1,6,,2021-09-24T06:59:50,2021-09-24T19:03:53,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
